date,open_spot,high_spot,low_spot,close_spot,volume_spot,open_fut,high_fut,low_fut,close_fut,volume_fut,open_interest,open_interest_ce,open_interest_pe,volume_ce,volume_pe,ema_5,ema_15,iv,T,atm_strike,call_delta,call_gamma,call_theta,call_vega,call_rho,put_delta,put_gamma,put_theta,put_vega,put_rho,avg_iv,iv_spread,pcr_oi,pcr_vol,futures_basis,spot_return,fut_return,delta_neutral_ratio,gamma_exposure
2025-06-10,25196.05,25199.3,25055.45,25104.25,307323471,25222.0,25249.2,25130.0,25160.6,47136,11487600,30357300,21491400,7131277,7431695,24968.268425678263,24819.87891703502,0.4959430139975253,0.0821917808219178,25100.0,0.5437384987903403,0.00011109543171186582,-23.590187743566755,28.539796401307267,9.995522968964533,-0.4562615012096597,0.00011109543171186582,-23.590187743566755,28.539796401307267,9.995522968964533,0.4959430139975253,0.0,0.7079483353262642,1.042126816837994,0.002244639851817861,4.182733675395234e-05,-0.0008418778641717806,1.1917255726129816,84665522.83130997
2025-06-11,25134.15,25222.4,25081.3,25141.4,301245273,25179.9,25307.0,25140.0,25211.7,62340,11403000,28750350,22920075,19929569,15224378,25025.97895045218,24860.069052405644,0.49920451255941417,0.0821917808219178,25150.0,0.5424064906984525,0.00011024656113871338,-23.78910548051732,28.592416392893877,9.980237179390636,-0.4575935093015475,0.00011024656113871338,-23.78910548051732,28.592416392893877,9.980237179390636,0.49920451255941417,0.0,0.7972102948311933,0.7639090438935232,0.0027961847788905655,0.0014798291126005836,0.0020309531569200345,1.1853456827356668,79688865.76463167
2025-06-12,25164.45,25196.2,24825.9,24888.2,328310748,25210.5,25260.0,24901.3,24937.4,119427,11388075,57279750,39168900,51926888,76707909,24980.052633634787,24863.58542085494,0.5269742667733549,0.0821917808219178,24900.0,0.5429085632142812,0.0001054851256597217,-24.856166940769867,28.300623208374073,9.826697671639828,-0.45709143678571884,0.0001054851256597217,-24.856166940769867,28.300623208374073,9.826697671639828,0.5269742667733549,0.0,0.6838175795110838,1.4772290802406645,0.001976840430404799,-0.010071038207896121,-0.010879869267046649,1.1877460821231547,150378526.99284258
2025-06-13,24473.0,24754.35,24473.0,24718.6,318711364,24588.0,24790.0,24575.3,24727.4,89998,11825400,9363825,11186475,6722449,5258211,24892.901755756528,24845.462243248072,0.5545589652436546,0.0821917808219178,24700.0,0.5468993648687702,0.00010081133070721939,-25.949541467936367,28.075869035713822,9.765146019613825,-0.4531006351312298,0.00010081133070721939,-25.949541467936367,28.075869035713822,9.765146019613825,0.5545589652436546,0.0,1.1946480204403649,0.7821868191190443,0.0003560072172373399,-0.0068144743292002374,-0.008421086400346445,1.2070152245767076,23333855.593013283
2025-06-16,24732.35,24967.1,24703.6,24946.5,305813047,24755.5,25024.8,24735.0,24996.2,88980,11748900,13820250,14345475,8902077,4114960,24910.76783717102,24858.091962842063,0.5552960354760789,0.0821917808219178,24950.0,0.5446979195183549,9.982155101310093e-05,-26.240363348316095,28.352837051126194,9.817107117315924,-0.4553020804816451,9.982155101310093e-05,-26.240363348316095,28.352837051126194,9.817107117315924,0.5552960354760789,0.0,1.0380040158463124,0.4622471811915354,0.001992263443769696,0.009219777819132302,0.010870532284025014,1.1963440161357084,34415163.3644344
2025-06-17,24977.85,24982.05,24813.7,24853.4,242415740,24996.1,25003.5,24839.1,24868.8,60973,11568075,17888250,16318425,6764871,7948344,24891.645224780685,24857.505467486804,0.552219005786012,0.0821917808219178,24850.0,0.5452890781183384,0.0001007367995334759,-25.9931915629018,28.242263982823843,9.796976458214814,-0.4547109218816616,0.0001007367995334759,-25.9931915629018,28.242263982823843,9.796976458214814,0.552219005786012,0.0,0.9122426732631755,1.1749439124559804,0.0006196335310258483,-0.0037319864510051426,-0.005096774709755891,1.1991994295229391,44785952.415413775
2025-06-18,24788.35,24947.55,24750.45,24812.05,237599011,24840.1,24978.8,24786.0,24826.9,73489,11174250,27271425,21502725,16136490,19633117,24865.113483187124,24851.823534050953,0.5264844008402421,0.0821917808219178,24800.0,0.5454138148389446,0.00010583311571805669,-24.739734420308597,28.19426487944401,9.839434321690874,-0.4545861851610554,0.00010583311571805669,-24.739734420308597,28.19426487944401,9.839434321690874,0.5264844008402421,0.0,0.7884708994854505,1.2166906805631212,0.0005984995193868375,-0.0016637562667483063,-0.00168484205108399,1.1998028814837605,71613031.91949609
2025-06-19,24803.25,24863.1,24733.4,24793.25,274619935,24813.0,24891.4,24751.0,24803.1,55670,11068050,60736500,64966275,75363038,76106010,24841.158988791416,24844.501842294583,0.6856037097541626,0.0821917808219178,24800.0,0.5493715111562779,8.123560701288264e-05,-32.15413321688957,28.139404229670017,9.551709609469263,-0.4506284888437221,8.123560701288264e-05,-32.15413321688957,28.139404229670017,9.551709609469263,0.6856037097541626,0.0,1.069641401792991,1.0098585728457496,0.0003972855515109372,-0.000757696361243787,-0.000958637606789492,1.2191229022513042,122329063.57087505
2025-06-20,24787.65,25136.2,24783.65,25112.4,574654035,24825.0,25137.0,24806.5,25111.7,105046,10854000,20254650,19136400,8937826,4288187,24931.57265919428,24877.98911200776,0.6851019054138481,0.0821917808219178,25100.0,0.550894308372876,8.022304034787396e-05,-32.52842596700419,28.48781389450798,9.699848277282205,-0.449105691627124,8.022304034787396e-05,-32.52842596700419,28.48781389450798,9.699848277282205,0.6851019054138481,0.0,0.9447904555250276,0.479779646638903,-2.7874675459164696e-05,0.01287245520454161,0.012441993137954688,1.2266473541605956,40804877.6960617
2025-06-23,24939.75,25057.0,24824.85,24971.9,248534153,24975.0,25090.0,24825.0,24993.3,110836,9159975,20976625,24878125,8986315,8324714,24945.015106129522,24889.72797300679,0.6854373376229593,0.0821917808219178,24950.0,0.5516796352286559,8.061429078823495e-05,-32.35399153973425,28.32118103043693,9.65721592224173,-0.44832036477134407,8.061429078823495e-05,-32.35399153973425,28.32118103043693,9.65721592224173,0.6854373376229593,0.0,1.185992741921067,0.9263768296570952,0.000856963226666686,-0.005594845574297902,-0.004714933676334243,1.230547792559073,42227876.14513906
2025-06-24,25179.9,25317.7,24999.7,25044.35,450185468,25180.2,25349.0,25036.2,25071.7,141676,7305300,24583400,22123625,5498047,10619530,24978.126737419683,24909.055726380942,0.6875601692642922,0.0821917808219178,25050.0,0.5495471437787275,8.018786027619073e-05,-32.570671585748826,28.42282584862382,9.647041663174605,-0.4504528562212725,8.018786027619073e-05,-32.570671585748826,28.42282584862382,9.647041663174605,0.6875601692642922,0.0,0.8999416272769429,1.9315094978271374,0.0010920626808043404,0.0029012610173835274,0.003136840673300556,1.219988143462404,49369682.83017799
2025-06-25,25150.35,25266.8,25125.05,25244.75,260582584,25152.1,25290.0,25130.2,25252.2,72287,5420850,30488400,33345375,20890763,13825548,25067.00115827979,24951.017510583326,0.6843870893525958,0.0821917808219178,25250.0,0.5494503029919735,7.992256854707209e-05,-32.680774284543965,28.651131612192216,9.729526676481292,-0.4505496970080265,7.992256854707209e-05,-32.680774284543965,28.651131612192216,9.729526676481292,0.6843870893525958,0.0,1.0937069508403197,0.6618019648205286,0.00029511086463525,0.008001804798287937,0.007199352257724945,1.2195109810099043,61514166.047982275
2025-06-26,25268.95,25565.3,25259.9,25549.0,428891818,25302.0,25564.0,25272.3,25551.0,75945,4190625,31084800,33177675,72524313,26228066,25227.667438853194,25025.76532176041,0.6519852802666266,0.0821917808219178,25550.0,0.5484838074775319,8.292033923560286e-05,-31.518214324392208,29.00514653782027,9.902058644416673,-0.4515161925224681,8.292033923560286e-05,-31.518214324392208,29.00514653782027,9.902058644416673,0.6519852802666266,0.0,1.0673279223285979,0.3616451492618758,7.828095033073701e-05,0.012052010814129765,0.011832632404305432,1.2147599943500111,65854135.6531996
2025-06-27,25576.65,25654.2,25523.55,25637.8,563957748,25695.0,25772.3,25635.0,25750.2,61012,14899275,14196525,13702050,8558945,5230499,25364.3782925688,25102.269656540357,0.618955672795879,0.0821917808219178,25650.0,0.5462333834841298,8.710158249745017e-05,-30.045801331195936,29.12564112594007,9.972442491936334,-0.45376661651587025,8.710158249745017e-05,-30.045801331195936,29.12564112594007,9.972442491936334,0.618955672795879,0.0,0.9651692931897067,0.6111149212899487,0.004384151526262061,0.0034756741946846414,0.0077961723611601474,1.2037760461054665,31702159.916887075
2025-06-30,25661.65,25669.35,25473.3,25517.05,270981274,25765.0,25792.4,25575.0,25614.2,95102,14414550,24935400,19484925,6991745,10977235,25415.26886171253,25154.11719947281,0.6300416951996404,0.0821917808219178,25500.0,0.5491806031763992,8.589724326412374e-05,-30.412763018941405,28.962619379631274,9.9495134972309,-0.45081939682360084,8.589724326412374e-05,-30.412763018941405,28.962619379631274,9.9495134972309,0.6300416951996404,0.0,0.7814161794075892,1.5700279400922088,0.0038072582841669183,-0.00470984249818629,-0.005281512376602904,1.218183172786786,54654513.142190576
2025-07-01,25551.35,25593.4,25501.8,25541.8,260669106,25636.0,25691.4,25596.1,25643.3,45334,14546325,32946525,23557425,8461583,7497190,25457.445907808353,25202.577549538706,0.6303363533245073,0.0821917808219178,25550.0,0.5470228652828616,8.583039665832143e-05,-30.476561684282057,29.0098086745686,9.922999285414987,-0.4529771347171384,8.583039665832143e-05,-30.476561684282057,29.0098086745686,9.922999285414987,0.6303363533245073,0.0,0.7150200210796132,0.8860268817312316,0.003973878113523714,0.0009699397069802274,0.0011360885758679995,1.20761694875493,72227441.98254144
2025-07-02,25588.3,25608.1,25378.75,25453.4,309828013,25659.0,25695.1,25480.0,25546.1,76242,14085450,34102050,23707125,16079572,23168490,25456.097271872237,25233.93035584637,0.6283788415879084,0.0821917808219178,25450.0,0.5479455228281227,8.637278589587177e-05,-30.26835222949378,28.901373082205524,9.908109458880995,-0.4520544771718773,8.637278589587177e-05,-30.26835222949378,28.901373082205524,9.908109458880995,0.6283788415879084,0.0,0.6951818145829943,1.4408648439149998,0.0036419496020176907,-0.003460993352073727,-0.0037904637858622303,1.2121227650617568,74972711.32279007
2025-07-03,25505.1,25587.5,25384.35,25405.3,293428797,25551.1,25670.0,25485.1,25508.6,89520,13701525,41467050,43920600,58689202,93272296,25439.164847914828,25255.351561365573,0.41655381924908585,0.0821917808219178,25400.0,0.5422858379030421,0.0001307529845070337,-20.05947892298478,28.89347497878518,10.273156647193721,-0.4577141620969579,0.0001307529845070337,-20.05947892298478,28.89347497878518,10.273156647193721,0.41655381924908585,0.0,1.0591686652414387,1.5892582080090303,0.004066080699696491,-0.0018897278948981633,-0.0014679344400906347,1.1847696287539586,137746026.1584356
2025-07-04,25428.85,25470.25,25331.65,25461.0,193511595,25500.1,25558.6,25410.0,25540.1,59309,13464600,16034250,14274900,8673635,7628188,25446.44323194322,25281.057616194877,0.40832123561322664,0.0821917808219178,25450.0,0.5429467671695105,0.0001330736861709245,-19.702628770575213,28.95165921162831,10.32679877859764,-0.4570532328304895,0.0001330736861709245,-19.702628770575213,28.95165921162831,10.32679877859764,0.40832123561322664,0.0,0.8902755039992516,0.8794684120325561,0.003106712226542498,0.002192455904870272,0.0012348776491066804,1.1879289504355763,54327071.45504976
2025-07-07,25450.45,25489.8,25407.25,25461.3,196051345,25528.9,25574.8,25475.7,25538.9,41703,13276800,20109150,17487525,8438407,7719891,25451.39548796215,25303.587914170515,0.41096143744071406,0.0821917808219178,25450.0,0.5430108434172723,0.00013221489722518308,-19.82991365871292,28.95149547199101,10.32185712437891,-0.45698915658272765,0.00013221489722518308,-19.82991365871292,28.95149547199101,10.32185712437891,0.41096143744071406,0.0,0.8696302429491053,0.914851701274897,0.003047762682973854,1.1782726522913123e-05,-4.6984937412064554e-05,1.1882357285625713,67694701.79360192
2025-07-08,25427.85,25548.05,25424.15,25522.5,210410530,25530.0,25635.0,25499.4,25611.9,40247,13341975,24883650,28608675,9813541,7195845,25475.09699197477,25330.9519248992,0.4240728291358624,0.0821917808219178,25500.0,0.5445827459123649,0.00012776414606977077,-20.502813282806198,29.008432336377204,10.343842113881498,-0.4554172540876351,0.00012776414606977077,-20.502813282806198,29.008432336377204,10.343842113881498,0.4240728291358624,0.0,1.1496976930635177,0.7332567316934835,0.0035027916544226254,0.002403647889149374,0.0028583846602634466,1.1957885675705466,81142109.34200116
2025-07-09,25514.6,25548.7,25424.35,25476.1,239081546,25592.9,25646.0,25522.8,25558.8,46447,13456800,43906350,28212075,20623280,20270053,25475.43132798318,25349.095434286803,0.42291209308540284,0.0821917808219178,25500.0,0.5386177573072495,0.00012854988829086485,-20.441602603234983,29.001207963717892,10.221593284568634,-0.4613822426927505,0.00012854988829086485,-20.441602603234983,29.001207963717892,10.221593284568634,0.42291209308540284,0.0,0.6425511344031103,0.9828724140873809,0.003246179752787936,-0.0018180037222059742,-0.0020732550103663705,1.1674002756667266,143791092.5502027
2025-07-10,25511.65,25524.05,25340.45,25355.25,219609322,25590.8,25595.2,25411.2,25421.9,66223,13465950,45052800,41081775,58406315,84137390,25435.37088532212,25349.864755000952,0.4216277700106403,0.0821917808219178,25350.0,0.5423473388171575,0.000129432338965218,-20.263485413257914,28.836077964333143,10.242189750906098,-0.45765266118284254,0.000129432338965218,-20.263485413257914,28.836077964333143,10.242189750906098,0.4216277700106403,0.0,0.9118584194545067,1.4405529607543295,0.0026286469271650428,-0.004743661706462121,-0.005356276507504143,1.1850632254937932,147853797.54035547
2025-07-11,25255.5,25322.45,25129.0,25149.85,249987681,25335.0,25384.0,25205.0,25223.4,73945,13451400,12549225,11808900,4699811,9010218,25340.197256881416,25324.862910625834,0.4512904141187925,0.0821917808219178,25150.0,0.5421837905127828,0.0001219178795071163,-21.514316641609582,28.603731834569476,10.088259418851564,-0.45781620948721724,0.0001219178795071163,-21.514316641609582,28.603731834569476,10.088259418851564,0.4512904141187925,0.0,0.941006317123169,1.9171447532677377,0.0029244707224895146,-0.008100886404196372,-0.007808228338558432,1.1842826428536954,38478639.27542572
2025-07-14,25149.5,25151.1,25001.95,25082.3,259533624,25234.8,25234.8,25076.3,25167.5,66379,13697325,22547325,21242325,10708722,12536473,25254.231504587613,25294.542546797602,0.47897719218920265,0.0821917808219178,25100.0,0.5407914142774645,0.00011522202181031563,-22.78122193430871,28.537336189456564,9.974536412224541,-0.45920858572253553,0.00011522202181031563,-22.78122193430871,28.537336189456564,9.974536412224541,0.47897719218920265,0.0,0.942121737279256,1.1706787233808105,0.003396817676209946,-0.00268590071113739,-0.0022161960719015994,1.1776596324447277,65162520.47394771
2025-07-15,25089.5,25245.2,25088.45,25195.8,241340130,25180.0,25306.0,25152.1,25265.6,54449,13659150,28434300,26606775,14167061,11280537,25234.754336391743,25282.1997284479,0.47854340195857603,0.0821917808219178,25200.0,0.5423369822970062,0.00011476028667521367,-22.854290023560928,28.654817845181682,10.047295552929826,-0.4576630177029938,0.00011476028667521367,-22.854290023560928,28.654817845181682,10.047295552929826,0.47854340195857603,0.0,0.9357281522668045,0.7962510361182181,0.002770302987005742,0.004525103359739768,0.0038978841760206606,1.1850137793938218,82217131.02974598
2025-07-16,25196.6,25255.3,25121.05,25212.05,228815928,25230.0,25289.9,25162.1,25245.8,45817,13731975,32933175,35498175,26527107,22381876,25227.186224261164,25273.431012391913,0.47763982006931865,0.0821917808219178,25200.0,0.5441812299478144,0.0001148452406032666,-22.814319193612636,28.658815578192353,10.087628431927753,-0.45581877005218563,0.0001148452406032666,-22.814319193612636,28.658815578192353,10.087628431927753,0.47763982006931865,0.0,1.0778849898316818,0.8437360319766494,0.0013386456079533399,0.0006449487613013893,-0.0007836742448229517,1.1938543686683027,95357479.58075379
2025-07-17,25230.75,25238.35,25101.0,25111.45,243412540,25260.0,25275.0,25165.0,25174.6,53027,13825575,46255575,48443175,55980766,82538348,25188.60748284078,25253.183385842924,0.47167749914921786,0.0821917808219178,25100.0,0.5439909156695794,0.0001167690697865743,-22.44082713147708,28.545979622035517,10.057658964958733,-0.45600908433042064,0.0001167690697865743,-22.44082713147708,28.545979622035517,10.057658964958733,0.47167749914921786,0.0,1.0472937586442284,1.4744054770526005,0.0025147890703244064,-0.0039901555010400935,-0.002820271094597926,1.1929387689026996,135632477.6506738
2025-07-18,25108.55,25144.6,24918.65,24968.4,316979826,25167.9,25170.0,24981.0,25032.3,69868,13738800,10338525,14085600,5297027,9511122,25115.204988560523,25217.58546261256,0.4905320512810898,0.0821917808219178,24950.0,0.5452015042920408,0.00011288548710187244,-23.19698044422631,28.373657195664546,9.978421889457556,-0.45479849570795916,0.00011288548710187244,-23.19698044422631,28.373657195664546,9.978421889457556,0.4905320512810898,0.0,1.3624380653913397,1.79555852745323,0.002559234872879232,-0.005696604536974181,-0.005652522780898228,1.198775962183772,29139856.369492084
2025-07-21,24999.0,25111.4,24882.3,25090.7,305216414,24969.2,25139.7,24920.6,25127.6,56976,13284525,24409350,21831225,13703455,8494639,25107.03665904035,25201.72477978599,0.5453397258416348,0.0821917808219178,25100.0,0.5437845692412658,0.00010108571096551678,-25.92547584537115,28.524027812600433,9.88063175815288,-0.45621543075873416,0.00010108571096551678,-25.92547584537115,28.524027812600433,9.88063175815288,0.5453397258416348,0.0,0.8943796127303677,0.6198903123336414,0.0014706644294498685,0.004898191313820632,0.0038070812510235807,1.1919469017891284,61909708.96435875
2025-07-22,25166.65,25182.0,25035.55,25060.9,483725120,25149.9,25200.0,25070.0,25093.9,41323,13220850,29150325,25702500,9504581,12305500,25091.657772693572,25184.12168231274,0.5400979269882857,0.0821917808219178,25050.0,0.5456716386680195,0.00010213350634419999,-25.632072903099715,28.4749171832933,9.912069786996124,-0.4543283613319805,0.00010213350634419999,-25.632072903099715,28.4749171832933,9.912069786996124,0.5400979269882857,0.0,0.88172258799859,1.294691475615811,0.0013167922939718844,-0.0011876910568456855,-0.0013411547461753548,1.2010512332275332,74611935.57968716
2025-07-23,25139.35,25233.5,25085.5,25219.9,271539651,25170.2,25260.0,25112.3,25252.8,51484,12754875,28279350,38713275,28395172,19142137,25134.405181795715,25188.593972023646,0.5373068491785781,0.0821917808219178,25200.0,0.5465014437960923,0.00010199206550864393,-25.655176137054465,28.648631049027735,9.995192963490602,-0.45349855620390767,0.00010199206550864393,-25.655176137054465,28.648631049027735,9.995192963490602,0.5373068491785781,0.0,1.3689591521728752,0.6741335111475993,0.001304525394628758,0.006344544689137255,0.006332216195967799,1.2050786850804605,72740983.76651819
2025-07-24,25243.3,25246.25,25018.7,25062.1,338728860,25290.1,25290.1,25049.0,25095.4,63223,12360525,48090375,49725825,63874603,90384341,25110.30345453048,25172.782225520692,0.5450640880987399,0.0821917808219178,25050.0,0.5459404692975228,0.0001011902078987651,-25.866977392195228,28.47405795794349,9.905984643656257,-0.4540595307024772,0.0001011902078987651,-25.866977392195228,28.47405795794349,9.905984643656257,0.5450640880987399,0.0,1.0340078446050796,1.4150278319538048,0.0013286995104162425,-0.00625696374688256,-0.006232972185262531,1.2023543883175325,121959071.78473294
2025-07-25,25010.35,25010.35,24806.35,24837.0,278136104,25011.0,25024.0,24831.0,24850.4,69729,12162000,16428150,14159250,6220380,11806984,25019.202303020324,25130.809447330605,0.539535635419049,0.0821917808219178,24850.0,0.5431988289500306,0.00010323345943555945,-25.39429523537436,28.240168287291343,9.783732766692236,-0.4568011710499694,0.00010323345943555945,-25.39429523537436,28.240168287291343,9.783732766692236,0.539535635419049,0.0,0.8618895006437122,1.8981129770206966,0.0005395176551113844,-0.00898168948332334,-0.009762745363692149,1.1891362443346498,42121931.55032706
2025-07-28,24782.45,24889.2,24646.6,24680.9,262142969,24799.9,24925.0,24667.6,24710.2,71260,11209875,21214350,19691025,7341538,14735768,24906.43486868022,25074.57076641428,0.5012739247782968,0.0821917808219178,24700.0,0.541275503733464,0.0001118734389369003,-23.457209206018526,28.077114782772515,9.773940639773446,-0.458724496266536,0.0001118734389369003,-23.457209206018526,28.077114782772515,9.773940639773446,0.5012739247782968,0.0,0.9281936519384285,2.0071772426976473,0.0011871528185762785,-0.006284978056931179,-0.005641760293596865,1.1799577047635206,58575730.090256624
2025-07-29,24609.65,24847.15,24598.6,24821.1,284657235,24636.0,24859.0,24630.0,24838.8,84506,9140775,25624650,26786775,13004463,8300754,24877.98991245348,25042.886920612495,0.5018811250998342,0.0821917808219178,24800.0,0.5457707669228465,0.00011096935251122235,-23.589784106792784,28.20163930504496,9.903737010943768,-0.45422923307715346,0.00011096935251122235,-23.589784106792784,28.20163930504496,9.903737010943768,0.5018811250998342,0.0,1.0453518389519467,0.6383004050224911,0.0007131029648162543,0.005680505978306938,0.005204328576863038,1.2015315774054203,70580059.22917925
2025-07-30,24890.4,24902.3,24771.95,24855.05,243886726,24845.0,24910.6,24786.0,24869.3,69353,6997125,27243900,27986175,24362992,22271397,24870.34327496899,25019.407305535933,0.5018694800477546,0.0821917808219178,24850.0,0.5439872420408861,0.00011087657140325086,-23.63348578502775,28.254540343173222,9.887284187276265,-0.4560127579591139,0.00011087657140325086,-23.63348578502775,28.254540343173222,9.887284187276265,0.5018694800477546,0.0,1.0272455485448118,0.914148680917352,0.0005733241333250185,0.0013677878901419138,0.0012279176127671931,1.192921102636475,75079903.64440714
2025-07-31,24642.25,24956.5,24635.0,24768.35,346303628,24693.0,24970.0,24625.1,24771.9,81205,5278950,26886750,43994625,52422607,76673181,24836.345516645993,24988.025142343944,0.4974040781565637,0.0821917808219178,24750.0,0.5453661575419372,0.00011221974409596374,-23.332391196912972,28.144993844906317,9.885889151012385,-0.4546338424580628,0.00011221974409596374,-23.332391196912972,28.144993844906317,9.885889151012385,0.4974040781565637,0.0,1.6362938994114202,1.4625976346426266,0.00014332807797059192,-0.003488224726966971,-0.0039164753330410695,1.1995722856734843,74731665.12731467
2025-08-01,24734.9,24784.15,24535.05,24565.35,263357194,24800.0,24854.9,24601.4,24627.2,83419,16890450,9238050,12049950,3037695,10538353,24746.013677764,24935.19074955095,0.48926688579174743,0.0821917808219178,24550.0,0.5448570096623786,0.0001150456299244262,-22.765900059475005,27.918382445974643,9.814394359631573,-0.4551429903376214,0.0001150456299244262,-22.765900059475005,27.918382445974643,9.814394359631573,0.48926688579174743,0.0,1.3043824183675126,3.4691939118311748,0.0025177740190960923,-0.008195943613522938,-0.005841295984563177,1.1971117236326283,26107987.19966951
2025-08-04,24596.05,24736.25,24554.0,24722.75,259329477,24630.0,24812.9,24630.0,24793.1,57820,16496700,22275750,23125200,12747047,9106813,24738.259118509333,24908.635655857084,0.5343912404174594,0.0821917808219178,24700.0,0.546761355193902,0.00010460263853710444,-25.011054077605113,28.081733590618146,9.808886013267415,-0.453238644806098,0.00010460263853710444,-25.011054077605113,28.081733590618146,9.808886013267415,0.5343912404174594,0.0,1.0381333961819468,0.7144253096423038,0.0028455572296770602,0.006407399039704442,0.0067364540020788954,1.2063431957083324,57606534.79283243
2025-08-05,24720.25,24733.1,24590.3,24649.55,251849778,24774.9,24783.7,24650.0,24707.8,54138,16602675,27750225,21971475,10268299,10930123,24708.689412339558,24876.249948874945,0.5346119172982595,0.0821917808219178,24650.0,0.544339334299395,0.00010494332105582375,-24.964749084733594,28.018173494032812,9.739428763182762,-0.45566066570060504,0.00010494332105582375,-24.964749084733594,28.018173494032812,9.739428763182762,0.5346119172982595,0.0,0.7917584452017956,1.0644531289943933,0.002363126304537,-0.00296083566755323,-0.003440473357506746,1.194615588471832,71784438.52827024
2025-08-06,24641.35,24671.4,24539.2,24574.2,225091071,24707.8,24738.9,24616.6,24634.9,52800,16681725,26609250,27096225,16454400,25630091,24663.859608226376,24838.49370526558,0.5343193160631021,0.0821917808219178,24550.0,0.5469266041809867,0.00010524395624907971,-24.856205532661374,27.911630501180575,9.75282046710533,-0.4530733958190133,0.00010524395624907971,-24.856205532661374,27.911630501180575,9.75282046710533,0.5343193160631021,0.0,1.0183009667690746,1.5576436090042785,0.002470070236264079,-0.003056850936426825,-0.0029504852718573726,1.2071479129608051,68819131.5346275
2025-08-07,24464.2,24634.2,24344.15,24596.15,616739190,24539.9,24721.0,24409.0,24673.4,97916,16752675,57578250,40450350,94601060,39174950,24641.289738817588,24808.200742107383,0.5703717217765252,0.0821917808219178,24600.0,0.5451728566446039,9.855409134222777e-05,-26.570641221298008,27.950868046409074,9.65435710582949,-0.4548271433553961,9.855409134222777e-05,-26.570641221298008,27.950868046409074,9.65435710582949,0.5703717217765252,0.0,0.7025282984460278,0.4141068821004754,0.003140735440302649,0.0008932132073475874,0.0015628234740145963,1.1986374705403473,139572626.79908758
2025-08-08,24544.25,24585.5,24337.5,24363.3,312630157,24669.0,24694.0,24413.1,24441.1,79655,17244675,10389450,13507950,3915304,11894870,24548.62649254506,24752.58814934396,0.5821792666271264,0.0821917808219178,24350.0,0.5472566856749977,9.74185737945735e-05,-26.847546448221248,27.66936026811467,9.571105465751883,-0.45274331432500226,9.74185737945735e-05,-26.847546448221248,27.66936026811467,9.571105465751883,0.5821792666271264,0.0,1.300160258723994,3.038045066232405,0.0031933276690759983,-0.009466928767307148,-0.00941499752770203,1.2087570779281547,24658714.794609353
2025-08-11,24371.5,24600.85,24347.45,24585.05,241145497,24455.0,24646.2,24409.2,24627.9,63544,16920750,25278600,18784725,12611921,4991704,24560.767661696707,24731.645880675962,0.6198196683695439,0.0821917808219178,24600.0,0.5459725833250427,9.071163682350011e-05,-28.85446602994704,27.93180097609648,9.556959957310221,-0.4540274166749573,9.071163682350011e-05,-28.85446602994704,27.93180097609648,9.556959957310221,0.6198196683695439,0.0,0.7431078066032137,0.39579252042571467,0.001742929137829786,0.009101804763722576,0.007642863864556038,1.202510164085333,56375072.99754066
2025-08-12,24563.35,24702.6,24465.65,24487.4,237002462,24605.1,24764.0,24541.6,24554.9,83389,17018250,30362850,28174500,11587059,17626904,24536.311774464473,24701.115145591466,0.6205684493103358,0.0821917808219178,24500.0,0.5462106162481232,9.095715732512044e-05,-28.772576465324125,27.81892295423686,9.521189045884315,-0.45378938375187683,9.095715732512044e-05,-28.772576465324125,27.81892295423686,9.521189045884315,0.6205684493103358,0.0,0.927926726246054,1.521257810113852,0.002756519679508645,-0.003971926028216277,-0.0029641179312892563,1.2036654796375326,67627306.19167528
2025-08-13,24586.2,24664.55,24535.25,24619.35,236006791,24625.0,24748.0,24610.0,24712.2,58314,16845375,35424825,48411150,31596580,29560004,24563.991182976315,24690.894502392533,0.6209320911918909,0.0821917808219178,24600.0,0.5491190534666047,9.033720156982325e-05,-28.91912506497829,27.944239450856035,9.618030201540305,-0.4508809465333953,9.033720156982325e-05,-28.91912506497829,27.944239450856035,9.618030201540305,0.6209320911918909,0.0,1.3665882611981852,0.9355444165159646,0.003771423697213866,0.005388485506832019,0.006406053374275578,1.2178803688390796,78786340.56679778
2025-08-14,24607.25,24673.65,24596.9,24631.3,270162203,24708.9,24750.9,24657.4,24684.7,50699,16733775,66899475,48215625,87196739,81225575,24586.427455317542,24683.445189593465,0.6220103816487302,0.0821917808219178,24650.0,0.5457242659452481,9.02289343727089e-05,-29.01301766351649,27.986366645469683,9.566317745062193,-0.45427573405475186,9.02289343727089e-05,-29.01301766351649,27.986366645469683,9.566317745062193,0.6220103816487302,0.0,0.7207175392632005,0.9315207877212014,0.002167973269782815,0.0004853905566151173,-0.0011128106765079249,1.2013062222678053,148681136.34687597
2025-08-18,24938.2,25022.0,24852.85,24876.95,363071305,24906.3,25079.0,24906.3,24966.8,89126,16437225,21730350,21615825,9806864,12210113,24683.268303545028,24707.633290894282,0.609205479034929,0.0821917808219178,24900.0,0.5448313556138928,9.12391304867751e-05,-28.706493420846616,28.272720199091363,9.674835059388302,-0.45516864438610716,9.12391304867751e-05,-28.706493420846616,28.272720199091363,9.674835059388302,0.609205479034929,0.0,0.994729721334447,1.245057849277812,0.003611777167216984,0.009973083028504526,0.011428131595684787,1.196987890826081,49322489.88300206
